predicao
T
T
T
T
T
T
T
T
T
T
T
T
indeterminado
T
T
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
T
indeterminado
indeterminado
indeterminado
T
T
indeterminado
T
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
T
T
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
T
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
T
indeterminado
T
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
T
T
T
T
T
indeterminado
indeterminado
T
T
T
T
T
T
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
T
T
T
T
T
indeterminado
indeterminado
indeterminado
indeterminado
T
T
T
indeterminado
indeterminado
T
T
T
T
T
T
T
indeterminado
T
indeterminado
T
T
indeterminado
T
T
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
T
indeterminado
T
T
T
T
T
indeterminado
indeterminado
indeterminado
T
T
T
indeterminado
indeterminado
indeterminado
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
T
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
T
T
T
T
T
T
T
T
T
T
T
T
T
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
T
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
T
indeterminado
indeterminado
T
indeterminado
T
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
T
indeterminado
indeterminado
indeterminado
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
indeterminado
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
indeterminado
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
indeterminado
indeterminado
indeterminado
indeterminado
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
indeterminado
T
T
indeterminado
T
T
T
T
T
T
T
T
T
T
T
T
T
indeterminado
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
indeterminado
indeterminado
T
indeterminado
T
T
indeterminado
T
indeterminado
T
T
T
T
T
indeterminado
T
T
indeterminado
T
T
indeterminado
indeterminado
indeterminado
T
T
T
T
T
T
T
T
T
T
T
indeterminado
T
T
T
T
T
T
T
T
T
indeterminado
T
T
T
T
T
T
T
T
T
indeterminado
T
T
T
T
T
T
T
T
T
T
T
T
indeterminado
indeterminado
T
indeterminado
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
T
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
