predicao
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
indeterminado
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
indeterminado
indeterminado
indeterminado
normal
normal
normal
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
indeterminado
indeterminado
indeterminado
indeterminado
normal
normal
normal
normal
indeterminado
indeterminado
normal
indeterminado
normal
normal
normal
normal
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
normal
normal
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
normal
normal
indeterminado
normal
normal
normal
normal
normal
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
normal
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
normal
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
indeterminado
normal
normal
normal
normal
normal
normal
normal
normal
indeterminado
normal
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
indeterminado
normal
indeterminado
indeterminado
normal
normal
indeterminado
normal
indeterminado
indeterminado
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
indeterminado
indeterminado
indeterminado
indeterminado
normal
normal
normal
normal
indeterminado
indeterminado
indeterminado
indeterminado
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
indeterminado
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
indeterminado
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
normal
